session_id,top1,top2,top3,top4,top5
296458,A,A,A,A,A
185928,A,A,A,A,A
536069,A,A,A,A,A
404869,A,A,A,A,A
130399,A,A,A,A,A
216698,A,A,A,A,A
697309,A,A,A,A,A
619628,A,A,A,A,A
340599,A,A,A,A,A
383908,A,A,A,A,A
131249,A,A,A,A,A
236158,A,A,A,A,A
11168,A,A,A,A,A
418608,A,A,A,A,A
329458,A,A,A,A,A
618709,A,A,A,A,A
77108,A,A,A,A,A
84089,A,A,A,A,A
653129,A,A,A,A,A
180279,A,A,A,A,A
139359,A,A,A,A,A
628109,A,A,A,A,A
396248,A,A,A,A,A
474888,A,A,A,A,A
588469,A,A,A,A,A
531338,A,A,A,A,A
285659,A,A,A,A,A
280509,A,A,A,A,A
247999,A,A,A,A,A
14339,A,A,A,A,A
580948,A,A,A,A,A
388079,A,A,A,A,A
530029,A,A,A,A,A
290829,A,A,A,A,A
675069,A,A,A,A,A
402368,A,A,A,A,A
547059,A,A,A,A,A
603318,A,A,A,A,A
233569,A,A,A,A,A
629799,A,A,A,A,A
146108,A,A,A,A,A
455819,A,A,A,A,A
196608,A,A,A,A,A
557018,A,A,A,A,A
116898,A,A,A,A,A
539508,A,A,A,A,A
87508,A,A,A,A,A
602588,A,A,A,A,A
626458,A,A,A,A,A
206488,A,A,A,A,A
97699,A,A,A,A,A
167618,A,A,A,A,A
529009,A,A,A,A,A
243968,A,A,A,A,A
363528,A,A,A,A,A
669438,A,A,A,A,A
521148,A,A,A,A,A
429079,A,A,A,A,A
633908,A,A,A,A,A
599859,A,A,A,A,A
232979,A,A,A,A,A
418769,A,A,A,A,A
571028,A,A,A,A,A
81978,A,A,A,A,A
593129,A,A,A,A,A
118809,A,A,A,A,A
504128,A,A,A,A,A
217689,A,A,A,A,A
59018,A,A,A,A,A
248828,A,A,A,A,A
218249,A,A,A,A,A
711218,A,A,A,A,A
105528,A,A,A,A,A
301219,A,A,A,A,A
87498,A,A,A,A,A
629969,A,A,A,A,A
329998,A,A,A,A,A
605908,A,A,A,A,A
177459,A,A,A,A,A
58848,A,A,A,A,A
96269,A,A,A,A,A
178768,A,A,A,A,A
207738,A,A,A,A,A
52268,A,A,A,A,A
269899,A,A,A,A,A
142558,A,A,A,A,A
322799,A,A,A,A,A
342029,A,A,A,A,A
262808,A,A,A,A,A
116649,A,A,A,A,A
277449,A,A,A,A,A
579948,A,A,A,A,A
146049,A,A,A,A,A
675178,A,A,A,A,A
396879,A,A,A,A,A
259688,A,A,A,A,A
344229,A,A,A,A,A
586058,A,A,A,A,A
127648,A,A,A,A,A
552288,A,A,A,A,A
42078,A,A,A,A,A
461799,A,A,A,A,A
579238,A,A,A,A,A
709368,A,A,A,A,A
374609,A,A,A,A,A
534409,A,A,A,A,A
655178,A,A,A,A,A
61468,A,A,A,A,A
627048,A,A,A,A,A
317429,A,A,A,A,A
434958,A,A,A,A,A
499159,A,A,A,A,A
6559,A,A,A,A,A
421229,A,A,A,A,A
393519,A,A,A,A,A
61339,A,A,A,A,A
108049,A,A,A,A,A
394528,A,A,A,A,A
202119,A,A,A,A,A
513048,A,A,A,A,A
709918,A,A,A,A,A
304239,A,A,A,A,A
648269,A,A,A,A,A
275759,A,A,A,A,A
390339,A,A,A,A,A
472489,A,A,A,A,A
701759,A,A,A,A,A
288548,A,A,A,A,A
432978,A,A,A,A,A
688808,A,A,A,A,A
156248,A,A,A,A,A
602039,A,A,A,A,A
18229,A,A,A,A,A
473148,A,A,A,A,A
211719,A,A,A,A,A
135798,A,A,A,A,A
298549,A,A,A,A,A
122659,A,A,A,A,A
61209,A,A,A,A,A
558519,A,A,A,A,A
427148,A,A,A,A,A
261549,A,A,A,A,A
523328,A,A,A,A,A
204669,A,A,A,A,A
193858,A,A,A,A,A
446328,A,A,A,A,A
552859,A,A,A,A,A
630518,A,A,A,A,A
217849,A,A,A,A,A
434028,A,A,A,A,A
155299,A,A,A,A,A
162319,A,A,A,A,A
117989,A,A,A,A,A
173748,A,A,A,A,A
26599,A,A,A,A,A
616748,A,A,A,A,A
13079,A,A,A,A,A
251799,A,A,A,A,A
267149,A,A,A,A,A
154398,A,A,A,A,A
82689,A,A,A,A,A
594189,A,A,A,A,A
489248,A,A,A,A,A
665999,A,A,A,A,A
507689,A,A,A,A,A
509368,A,A,A,A,A
216248,A,A,A,A,A
552498,A,A,A,A,A
341578,A,A,A,A,A
644878,A,A,A,A,A
363769,A,A,A,A,A
156378,A,A,A,A,A
148719,A,A,A,A,A
283259,A,A,A,A,A
306779,A,A,A,A,A
306448,A,A,A,A,A
152419,A,A,A,A,A
587928,A,A,A,A,A
473978,A,A,A,A,A
117239,A,A,A,A,A
538979,A,A,A,A,A
327149,A,A,A,A,A
703138,A,A,A,A,A
207839,A,A,A,A,A
197778,A,A,A,A,A
487889,A,A,A,A,A
617829,A,A,A,A,A
389769,A,A,A,A,A
673818,A,A,A,A,A
600268,A,A,A,A,A
429218,A,A,A,A,A
216028,A,A,A,A,A
186689,A,A,A,A,A
511178,A,A,A,A,A
648598,A,A,A,A,A
558158,A,A,A,A,A
5458,A,A,A,A,A
600019,A,A,A,A,A
709508,A,A,A,A,A
688479,A,A,A,A,A
545879,A,A,A,A,A
188838,A,A,A,A,A
64059,A,A,A,A,A
403259,A,A,A,A,A
540278,A,A,A,A,A
71489,A,A,A,A,A
565838,A,A,A,A,A
587468,A,A,A,A,A
413539,A,A,A,A,A
201919,A,A,A,A,A
16349,A,A,A,A,A
287768,A,A,A,A,A
482669,A,A,A,A,A
655919,A,A,A,A,A
241328,A,A,A,A,A
249268,A,A,A,A,A
645589,A,A,A,A,A
507369,A,A,A,A,A
287549,A,A,A,A,A
400658,A,A,A,A,A
266459,A,A,A,A,A
58389,A,A,A,A,A
58208,A,A,A,A,A
291569,A,A,A,A,A
694779,A,A,A,A,A
501409,A,A,A,A,A
373329,A,A,A,A,A
126779,A,A,A,A,A
176369,A,A,A,A,A
490358,A,A,A,A,A
189739,A,A,A,A,A
698318,A,A,A,A,A
523428,A,A,A,A,A
506109,A,A,A,A,A
301209,A,A,A,A,A
162079,A,A,A,A,A
477408,A,A,A,A,A
50049,A,A,A,A,A
217679,A,A,A,A,A
403839,A,A,A,A,A
493818,A,A,A,A,A
671108,A,A,A,A,A
661749,A,A,A,A,A
10919,A,A,A,A,A
531509,A,A,A,A,A
637919,A,A,A,A,A
217279,A,A,A,A,A
586259,A,A,A,A,A
480639,A,A,A,A,A
45078,A,A,A,A,A
40929,A,A,A,A,A
669499,A,A,A,A,A
105798,A,A,A,A,A
636158,A,A,A,A,A
452499,A,A,A,A,A
223658,A,A,A,A,A
340258,A,A,A,A,A
570578,A,A,A,A,A
471749,A,A,A,A,A
311889,A,A,A,A,A
327709,A,A,A,A,A
88198,A,A,A,A,A
484519,A,A,A,A,A
110909,A,A,A,A,A
181319,A,A,A,A,A
306249,A,A,A,A,A
463489,A,A,A,A,A
561618,A,A,A,A,A
554139,A,A,A,A,A
619738,A,A,A,A,A
514888,A,A,A,A,A
449649,A,A,A,A,A
561218,A,A,A,A,A
38118,A,A,A,A,A
515319,A,A,A,A,A
613838,A,A,A,A,A
188938,A,A,A,A,A
131589,A,A,A,A,A
589609,A,A,A,A,A
122798,A,A,A,A,A
259989,A,A,A,A,A
322138,A,A,A,A,A
643328,A,A,A,A,A
478649,A,A,A,A,A
268389,A,A,A,A,A
122259,A,A,A,A,A
369048,A,A,A,A,A
335149,A,A,A,A,A
559088,A,A,A,A,A
24258,A,A,A,A,A
674699,A,A,A,A,A
384078,A,A,A,A,A
342609,A,A,A,A,A
220659,A,A,A,A,A
267529,A,A,A,A,A
45479,A,A,A,A,A
658239,A,A,A,A,A
126869,A,A,A,A,A
575898,A,A,A,A,A
498308,A,A,A,A,A
157769,A,A,A,A,A
478758,A,A,A,A,A
203868,A,A,A,A,A
492858,A,A,A,A,A
98099,A,A,A,A,A
487278,A,A,A,A,A
423019,A,A,A,A,A
197019,A,A,A,A,A
547459,A,A,A,A,A
329169,A,A,A,A,A
601829,A,A,A,A,A
164488,A,A,A,A,A
551968,A,A,A,A,A
603269,A,A,A,A,A
672858,A,A,A,A,A
543019,A,A,A,A,A
237278,A,A,A,A,A
341809,A,A,A,A,A
533968,A,A,A,A,A
213448,A,A,A,A,A
49589,A,A,A,A,A
621538,A,A,A,A,A
555639,A,A,A,A,A
22298,A,A,A,A,A
54519,A,A,A,A,A
664839,A,A,A,A,A
451128,A,A,A,A,A
707138,A,A,A,A,A
199318,A,A,A,A,A
508359,A,A,A,A,A
257158,A,A,A,A,A
373499,A,A,A,A,A
320589,A,A,A,A,A
175039,A,A,A,A,A
705329,A,A,A,A,A
31188,A,A,A,A,A
712499,A,A,A,A,A
188909,A,A,A,A,A
424198,A,A,A,A,A
243368,A,A,A,A,A
701428,A,A,A,A,A
417758,A,A,A,A,A
429609,A,A,A,A,A
438569,A,A,A,A,A
338208,A,A,A,A,A
390848,A,A,A,A,A
650758,A,A,A,A,A
569059,A,A,A,A,A
555728,A,A,A,A,A
660408,A,A,A,A,A
559679,A,A,A,A,A
645089,A,A,A,A,A
410008,A,A,A,A,A
631309,A,A,A,A,A
707289,A,A,A,A,A
419848,A,A,A,A,A
486728,A,A,A,A,A
348889,A,A,A,A,A
299018,A,A,A,A,A
45439,A,A,A,A,A
234029,A,A,A,A,A
75169,A,A,A,A,A
246139,A,A,A,A,A
374169,A,A,A,A,A
415679,A,A,A,A,A
201299,A,A,A,A,A
654368,A,A,A,A,A
65759,A,A,A,A,A
544378,A,A,A,A,A
292899,A,A,A,A,A
477028,A,A,A,A,A
112518,A,A,A,A,A
105358,A,A,A,A,A
51728,A,A,A,A,A
86089,A,A,A,A,A
70568,A,A,A,A,A
208459,A,A,A,A,A
344148,A,A,A,A,A
50758,A,A,A,A,A
94669,A,A,A,A,A
213258,A,A,A,A,A
131649,A,A,A,A,A
691568,A,A,A,A,A
701308,A,A,A,A,A
371889,A,A,A,A,A
623089,A,A,A,A,A
259548,A,A,A,A,A
94619,A,A,A,A,A
521738,A,A,A,A,A
278308,A,A,A,A,A
339398,A,A,A,A,A
653849,A,A,A,A,A
120999,A,A,A,A,A
170709,A,A,A,A,A
484478,A,A,A,A,A
483899,A,A,A,A,A
291408,A,A,A,A,A
476098,A,A,A,A,A
496948,A,A,A,A,A
334088,A,A,A,A,A
276429,A,A,A,A,A
432889,A,A,A,A,A
428299,A,A,A,A,A
34548,A,A,A,A,A
224578,A,A,A,A,A
498878,A,A,A,A,A
248639,A,A,A,A,A
84499,A,A,A,A,A
418468,A,A,A,A,A
441618,A,A,A,A,A
664969,A,A,A,A,A
401208,A,A,A,A,A
427938,A,A,A,A,A
355038,A,A,A,A,A
618538,A,A,A,A,A
422878,A,A,A,A,A
661999,A,A,A,A,A
382119,A,A,A,A,A
519329,A,A,A,A,A
379209,A,A,A,A,A
128469,A,A,A,A,A
160848,A,A,A,A,A
394489,A,A,A,A,A
564139,A,A,A,A,A
375459,A,A,A,A,A
582909,A,A,A,A,A
581649,A,A,A,A,A
123768,A,A,A,A,A
474849,A,A,A,A,A
534269,A,A,A,A,A
6368,A,A,A,A,A
163428,A,A,A,A,A
121938,A,A,A,A,A
110398,A,A,A,A,A
529728,A,A,A,A,A
180969,A,A,A,A,A
609519,A,A,A,A,A
361879,A,A,A,A,A
212258,A,A,A,A,A
560478,A,A,A,A,A
8488,A,A,A,A,A
181558,A,A,A,A,A
402778,A,A,A,A,A
573459,A,A,A,A,A
203638,A,A,A,A,A
406808,A,A,A,A,A
92088,A,A,A,A,A
33488,A,A,A,A,A
631169,A,A,A,A,A
555429,A,A,A,A,A
403569,A,A,A,A,A
356099,A,A,A,A,A
73638,A,A,A,A,A
155108,A,A,A,A,A
713448,A,A,A,A,A
491819,A,A,A,A,A
203788,A,A,A,A,A
621128,A,A,A,A,A
574268,A,A,A,A,A
99208,A,A,A,A,A
238339,A,A,A,A,A
668428,A,A,A,A,A
27559,A,A,A,A,A
519299,A,A,A,A,A
633969,A,A,A,A,A
35778,A,A,A,A,A
554908,A,A,A,A,A
536758,A,A,A,A,A
164508,A,A,A,A,A
482038,A,A,A,A,A
12038,A,A,A,A,A
134019,A,A,A,A,A
496609,A,A,A,A,A
670598,A,A,A,A,A
633679,A,A,A,A,A
671699,A,A,A,A,A
400508,A,A,A,A,A
230449,A,A,A,A,A
322399,A,A,A,A,A
22159,A,A,A,A,A
382218,A,A,A,A,A
457608,A,A,A,A,A
591698,A,A,A,A,A
475209,A,A,A,A,A
108798,A,A,A,A,A
609038,A,A,A,A,A
249948,A,A,A,A,A
468778,A,A,A,A,A
358618,A,A,A,A,A
578378,A,A,A,A,A
490308,A,A,A,A,A
299708,A,A,A,A,A
537298,A,A,A,A,A
675619,A,A,A,A,A
242008,A,A,A,A,A
144189,A,A,A,A,A
403628,A,A,A,A,A
489348,A,A,A,A,A
589858,A,A,A,A,A
566889,A,A,A,A,A
228629,A,A,A,A,A
91169,A,A,A,A,A
712009,A,A,A,A,A
208189,A,A,A,A,A
356409,A,A,A,A,A
43908,A,A,A,A,A
183978,A,A,A,A,A
106728,A,A,A,A,A
220068,A,A,A,A,A
476109,A,A,A,A,A
343438,A,A,A,A,A
282018,A,A,A,A,A
470428,A,A,A,A,A
230468,A,A,A,A,A
251189,A,A,A,A,A
177178,A,A,A,A,A
483479,A,A,A,A,A
387618,A,A,A,A,A
319838,A,A,A,A,A
527369,A,A,A,A,A
157778,A,A,A,A,A
1588,A,A,A,A,A
710058,A,A,A,A,A
633688,A,A,A,A,A
693808,A,A,A,A,A
469298,A,A,A,A,A
534249,A,A,A,A,A
366619,A,A,A,A,A
647219,A,A,A,A,A
390258,A,A,A,A,A
31568,A,A,A,A,A
342888,A,A,A,A,A
191898,A,A,A,A,A
508438,A,A,A,A,A
552618,A,A,A,A,A
328679,A,A,A,A,A
320819,A,A,A,A,A
367778,A,A,A,A,A
468239,A,A,A,A,A
57539,A,A,A,A,A
433959,A,A,A,A,A
108518,A,A,A,A,A
267279,A,A,A,A,A
591519,A,A,A,A,A
23388,A,A,A,A,A
76678,A,A,A,A,A
117589,A,A,A,A,A
649929,A,A,A,A,A
202769,A,A,A,A,A
271328,A,A,A,A,A
617578,A,A,A,A,A
698799,A,A,A,A,A
208168,A,A,A,A,A
213988,A,A,A,A,A
376308,A,A,A,A,A
188008,A,A,A,A,A
220809,A,A,A,A,A
86929,A,A,A,A,A
99469,A,A,A,A,A
662709,A,A,A,A,A
89828,A,A,A,A,A
280849,A,A,A,A,A
204959,A,A,A,A,A
575959,A,A,A,A,A
323239,A,A,A,A,A
584408,A,A,A,A,A
33169,A,A,A,A,A
498368,A,A,A,A,A
146039,A,A,A,A,A
101459,A,A,A,A,A
587999,A,A,A,A,A
306589,A,A,A,A,A
394049,A,A,A,A,A
648468,A,A,A,A,A
316869,A,A,A,A,A
377879,A,A,A,A,A
130119,A,A,A,A,A
142108,A,A,A,A,A
708078,A,A,A,A,A
167238,A,A,A,A,A
22838,A,A,A,A,A
652238,A,A,A,A,A
714518,A,A,A,A,A
336259,A,A,A,A,A
69059,A,A,A,A,A
93568,A,A,A,A,A
172539,A,A,A,A,A
710038,A,A,A,A,A
61679,A,A,A,A,A
222168,A,A,A,A,A
573958,A,A,A,A,A
33188,A,A,A,A,A
43548,A,A,A,A,A
272149,A,A,A,A,A
666638,A,A,A,A,A
122309,A,A,A,A,A
10389,A,A,A,A,A
478349,A,A,A,A,A
188129,A,A,A,A,A
279729,A,A,A,A,A
352888,A,A,A,A,A
240659,A,A,A,A,A
513018,A,A,A,A,A
128388,A,A,A,A,A
208648,A,A,A,A,A
400048,A,A,A,A,A
630749,A,A,A,A,A
31239,A,A,A,A,A
241738,A,A,A,A,A
529368,A,A,A,A,A
23029,A,A,A,A,A
276459,A,A,A,A,A
408839,A,A,A,A,A
11638,A,A,A,A,A
511168,A,A,A,A,A
330168,A,A,A,A,A
191439,A,A,A,A,A
154468,A,A,A,A,A
639339,A,A,A,A,A
84289,A,A,A,A,A
279239,A,A,A,A,A
28448,A,A,A,A,A
304589,A,A,A,A,A
514328,A,A,A,A,A
41829,A,A,A,A,A
131079,A,A,A,A,A
384689,A,A,A,A,A
168699,A,A,A,A,A
172889,A,A,A,A,A
217148,A,A,A,A,A
96069,A,A,A,A,A
449339,A,A,A,A,A
414449,A,A,A,A,A
375579,A,A,A,A,A
395429,A,A,A,A,A
105138,A,A,A,A,A
4609,A,A,A,A,A
222839,A,A,A,A,A
95418,A,A,A,A,A
442429,A,A,A,A,A
660908,A,A,A,A,A
354919,A,A,A,A,A
368778,A,A,A,A,A
69799,A,A,A,A,A
149769,A,A,A,A,A
352579,A,A,A,A,A
107939,A,A,A,A,A
651729,A,A,A,A,A
424849,A,A,A,A,A
360998,A,A,A,A,A
521589,A,A,A,A,A
557798,A,A,A,A,A
86678,A,A,A,A,A
98218,A,A,A,A,A
419819,A,A,A,A,A
16849,A,A,A,A,A
369009,A,A,A,A,A
54639,A,A,A,A,A
621629,A,A,A,A,A
522269,A,A,A,A,A
267129,A,A,A,A,A
682089,A,A,A,A,A
34399,A,A,A,A,A
284879,A,A,A,A,A
313919,A,A,A,A,A
252418,A,A,A,A,A
392759,A,A,A,A,A
499528,A,A,A,A,A
437749,A,A,A,A,A
116899,A,A,A,A,A
651109,A,A,A,A,A
524398,A,A,A,A,A
521859,A,A,A,A,A
227368,A,A,A,A,A
336709,A,A,A,A,A
345788,A,A,A,A,A
174778,A,A,A,A,A
366758,A,A,A,A,A
492368,A,A,A,A,A
431329,A,A,A,A,A
656309,A,A,A,A,A
497218,A,A,A,A,A
350099,A,A,A,A,A
113278,A,A,A,A,A
628428,A,A,A,A,A
248148,A,A,A,A,A
622429,A,A,A,A,A
78229,A,A,A,A,A
419239,A,A,A,A,A
498569,A,A,A,A,A
299389,A,A,A,A,A
646068,A,A,A,A,A
684888,A,A,A,A,A
624349,A,A,A,A,A
67068,A,A,A,A,A
287159,A,A,A,A,A
414089,A,A,A,A,A
45108,A,A,A,A,A
176048,A,A,A,A,A
151098,A,A,A,A,A
157068,A,A,A,A,A
185449,A,A,A,A,A
398499,A,A,A,A,A
3698,A,A,A,A,A
425349,A,A,A,A,A
115439,A,A,A,A,A
328898,A,A,A,A,A
67848,A,A,A,A,A
481579,A,A,A,A,A
278279,A,A,A,A,A
493779,A,A,A,A,A
90508,A,A,A,A,A
74048,A,A,A,A,A
389699,A,A,A,A,A
19038,A,A,A,A,A
604929,A,A,A,A,A
163258,A,A,A,A,A
612868,A,A,A,A,A
217578,A,A,A,A,A
193878,A,A,A,A,A
225008,A,A,A,A,A
489959,A,A,A,A,A
459009,A,A,A,A,A
360509,A,A,A,A,A
359518,A,A,A,A,A
544219,A,A,A,A,A
204538,A,A,A,A,A
10039,A,A,A,A,A
219649,A,A,A,A,A
375919,A,A,A,A,A
594658,A,A,A,A,A
411898,A,A,A,A,A
403508,A,A,A,A,A
63028,A,A,A,A,A
100379,A,A,A,A,A
400249,A,A,A,A,A
216438,A,A,A,A,A
286568,A,A,A,A,A
425768,A,A,A,A,A
287019,A,A,A,A,A
109079,A,A,A,A,A
198698,A,A,A,A,A
485168,A,A,A,A,A
551048,A,A,A,A,A
281909,A,A,A,A,A
681898,A,A,A,A,A
637048,A,A,A,A,A
157319,A,A,A,A,A
171789,A,A,A,A,A
508309,A,A,A,A,A
28068,A,A,A,A,A
384798,A,A,A,A,A
305568,A,A,A,A,A
596028,A,A,A,A,A
233178,A,A,A,A,A
448828,A,A,A,A,A
7728,A,A,A,A,A
178408,A,A,A,A,A
37888,A,A,A,A,A
192529,A,A,A,A,A
358058,A,A,A,A,A
530338,A,A,A,A,A
643679,A,A,A,A,A
275269,A,A,A,A,A
232259,A,A,A,A,A
48378,A,A,A,A,A
65879,A,A,A,A,A
685099,A,A,A,A,A
28169,A,A,A,A,A
427578,A,A,A,A,A
679568,A,A,A,A,A
192048,A,A,A,A,A
623448,A,A,A,A,A
260799,A,A,A,A,A
157608,A,A,A,A,A
508118,A,A,A,A,A
249828,A,A,A,A,A
425299,A,A,A,A,A
418118,A,A,A,A,A
558958,A,A,A,A,A
217729,A,A,A,A,A
411479,A,A,A,A,A
86019,A,A,A,A,A
604069,A,A,A,A,A
17978,A,A,A,A,A
392308,A,A,A,A,A
273099,A,A,A,A,A
389228,A,A,A,A,A
664628,A,A,A,A,A
641048,A,A,A,A,A
59839,A,A,A,A,A
463208,A,A,A,A,A
371349,A,A,A,A,A
338888,A,A,A,A,A
129548,A,A,A,A,A
261729,A,A,A,A,A
455179,A,A,A,A,A
620378,A,A,A,A,A
248089,A,A,A,A,A
172578,A,A,A,A,A
22869,A,A,A,A,A
71849,A,A,A,A,A
305378,A,A,A,A,A
125929,A,A,A,A,A
7649,A,A,A,A,A
133298,A,A,A,A,A
526668,A,A,A,A,A
169868,A,A,A,A,A
64468,A,A,A,A,A
194989,A,A,A,A,A
300518,A,A,A,A,A
388788,A,A,A,A,A
704598,A,A,A,A,A
429459,A,A,A,A,A
21879,A,A,A,A,A
476708,A,A,A,A,A
511668,A,A,A,A,A
336158,A,A,A,A,A
100789,A,A,A,A,A
411458,A,A,A,A,A
337579,A,A,A,A,A
226819,A,A,A,A,A
583239,A,A,A,A,A
162199,A,A,A,A,A
478708,A,A,A,A,A
222898,A,A,A,A,A
39338,A,A,A,A,A
700799,A,A,A,A,A
396289,A,A,A,A,A
494338,A,A,A,A,A
327659,A,A,A,A,A
710148,A,A,A,A,A
664718,A,A,A,A,A
608559,A,A,A,A,A
184779,A,A,A,A,A
161249,A,A,A,A,A
520438,A,A,A,A,A
542649,A,A,A,A,A
576668,A,A,A,A,A
194428,A,A,A,A,A
44399,A,A,A,A,A
255139,A,A,A,A,A
84209,A,A,A,A,A
673868,A,A,A,A,A
453018,A,A,A,A,A
285728,A,A,A,A,A
429828,A,A,A,A,A
136958,A,A,A,A,A
50569,A,A,A,A,A
176299,A,A,A,A,A
548628,A,A,A,A,A
224118,A,A,A,A,A
713769,A,A,A,A,A
92518,A,A,A,A,A
123628,A,A,A,A,A
445479,A,A,A,A,A
550478,A,A,A,A,A
183788,A,A,A,A,A
419219,A,A,A,A,A
20139,A,A,A,A,A
250799,A,A,A,A,A
280758,A,A,A,A,A
133338,A,A,A,A,A
49809,A,A,A,A,A
175609,A,A,A,A,A
179139,A,A,A,A,A
306408,A,A,A,A,A
498649,A,A,A,A,A
426478,A,A,A,A,A
368908,A,A,A,A,A
415988,A,A,A,A,A
420419,A,A,A,A,A
245959,A,A,A,A,A
376919,A,A,A,A,A
49759,A,A,A,A,A
241099,A,A,A,A,A
690309,A,A,A,A,A
307738,A,A,A,A,A
211098,A,A,A,A,A
45868,A,A,A,A,A
681068,A,A,A,A,A
641368,A,A,A,A,A
549439,A,A,A,A,A
640519,A,A,A,A,A
566858,A,A,A,A,A
708939,A,A,A,A,A
712188,A,A,A,A,A
409899,A,A,A,A,A
621239,A,A,A,A,A
563419,A,A,A,A,A
265328,A,A,A,A,A
41528,A,A,A,A,A
506988,A,A,A,A,A
448278,A,A,A,A,A
590989,A,A,A,A,A
409429,A,A,A,A,A
448009,A,A,A,A,A
583629,A,A,A,A,A
309209,A,A,A,A,A
333198,A,A,A,A,A
227199,A,A,A,A,A
674679,A,A,A,A,A
227798,A,A,A,A,A
637419,A,A,A,A,A
528899,A,A,A,A,A
635249,A,A,A,A,A
543159,A,A,A,A,A
388459,A,A,A,A,A
669938,A,A,A,A,A
657969,A,A,A,A,A
603849,A,A,A,A,A
254618,A,A,A,A,A
467539,A,A,A,A,A
595059,A,A,A,A,A
212229,A,A,A,A,A
396958,A,A,A,A,A
532089,A,A,A,A,A
530128,A,A,A,A,A
523649,A,A,A,A,A
678358,A,A,A,A,A
382638,A,A,A,A,A
365209,A,A,A,A,A
667829,A,A,A,A,A
572988,A,A,A,A,A
84988,A,A,A,A,A
536959,A,A,A,A,A
124339,A,A,A,A,A
310439,A,A,A,A,A
406688,A,A,A,A,A
355689,A,A,A,A,A
701458,A,A,A,A,A
368419,A,A,A,A,A
495219,A,A,A,A,A
74698,A,A,A,A,A
571578,A,A,A,A,A
292219,A,A,A,A,A
503098,A,A,A,A,A
577589,A,A,A,A,A
433679,A,A,A,A,A
546229,A,A,A,A,A
38478,A,A,A,A,A
70478,A,A,A,A,A
631308,A,A,A,A,A
119819,A,A,A,A,A
709949,A,A,A,A,A
88078,A,A,A,A,A
139399,A,A,A,A,A
439689,A,A,A,A,A
788,A,A,A,A,A
291729,A,A,A,A,A
653078,A,A,A,A,A
295818,A,A,A,A,A
302828,A,A,A,A,A
485658,A,A,A,A,A
162898,A,A,A,A,A
34159,A,A,A,A,A
484828,A,A,A,A,A
125859,A,A,A,A,A
332378,A,A,A,A,A
666909,A,A,A,A,A
411658,A,A,A,A,A
77048,A,A,A,A,A
317229,A,A,A,A,A
657129,A,A,A,A,A
111448,A,A,A,A,A
106668,A,A,A,A,A
659589,A,A,A,A,A
495639,A,A,A,A,A
522369,A,A,A,A,A
641788,A,A,A,A,A
445278,A,A,A,A,A
593379,A,A,A,A,A
110898,A,A,A,A,A
232619,A,A,A,A,A
602188,A,A,A,A,A
384929,A,A,A,A,A
82069,A,A,A,A,A
428889,A,A,A,A,A
266728,A,A,A,A,A
107919,A,A,A,A,A
420778,A,A,A,A,A
173949,A,A,A,A,A
618348,A,A,A,A,A
589978,A,A,A,A,A
527209,A,A,A,A,A
282229,A,A,A,A,A
395519,A,A,A,A,A
171408,A,A,A,A,A
309879,A,A,A,A,A
518819,A,A,A,A,A
690518,A,A,A,A,A
86418,A,A,A,A,A
144228,A,A,A,A,A
592808,A,A,A,A,A
19538,A,A,A,A,A
420879,A,A,A,A,A
11719,A,A,A,A,A
26858,A,A,A,A,A
241948,A,A,A,A,A
241999,A,A,A,A,A
59978,A,A,A,A,A
599388,A,A,A,A,A
289919,A,A,A,A,A
582078,A,A,A,A,A
409329,A,A,A,A,A
676349,A,A,A,A,A
445709,A,A,A,A,A
606618,A,A,A,A,A
278,A,A,A,A,A
235138,A,A,A,A,A
682669,A,A,A,A,A
529808,A,A,A,A,A
583918,A,A,A,A,A
215978,A,A,A,A,A
544358,A,A,A,A,A
61009,A,A,A,A,A
148799,A,A,A,A,A
358458,A,A,A,A,A
208638,A,A,A,A,A
692209,A,A,A,A,A
686548,A,A,A,A,A
109269,A,A,A,A,A
126919,A,A,A,A,A
571878,A,A,A,A,A
107378,A,A,A,A,A
621449,A,A,A,A,A
564369,A,A,A,A,A
38508,A,A,A,A,A
193959,A,A,A,A,A
6309,A,A,A,A,A
42958,A,A,A,A,A
304739,A,A,A,A,A
53168,A,A,A,A,A
640299,A,A,A,A,A
221499,A,A,A,A,A
447929,A,A,A,A,A
246239,A,A,A,A,A
465019,A,A,A,A,A
274468,A,A,A,A,A
249889,A,A,A,A,A
244449,A,A,A,A,A
710488,A,A,A,A,A
36788,A,A,A,A,A
440449,A,A,A,A,A
233159,A,A,A,A,A
212878,A,A,A,A,A
543209,A,A,A,A,A
549318,A,A,A,A,A
584338,A,A,A,A,A
2039,A,A,A,A,A
187648,A,A,A,A,A
122918,A,A,A,A,A
376089,A,A,A,A,A
192959,A,A,A,A,A
679428,A,A,A,A,A
75989,A,A,A,A,A
250129,A,A,A,A,A
462588,A,A,A,A,A
73369,A,A,A,A,A
472048,A,A,A,A,A
184228,A,A,A,A,A
558689,A,A,A,A,A
285129,A,A,A,A,A
38129,A,A,A,A,A
262309,A,A,A,A,A
113059,A,A,A,A,A
390379,A,A,A,A,A
355458,A,A,A,A,A
686629,A,A,A,A,A
349788,A,A,A,A,A
530468,A,A,A,A,A
568068,A,A,A,A,A
237619,A,A,A,A,A
435018,A,A,A,A,A
224138,A,A,A,A,A
